id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_osrm,pickup_dist_NYC_center,dropoff_dist_NYC_center,speed_osrm
id3997354,2,2016-02-06 01:17:42,2016-02-06 01:18:24,1,-73.9837188720703,40.72306823730469,-73.98497772216798,40.724098205566406,N,42,0.2027,2.200996744313912,2.1746479691367084,17.374285714285712
id3174993,2,2016-06-17 22:44:35,2016-06-17 22:45:17,1,-73.78189849853516,40.644676208496094,-73.7818832397461,40.64471054077149,N,42,0.0022,20.40054982809064,20.40032999154054,0.18857142857142858
id0945606,2,2016-05-05 10:30:42,2016-05-05 10:31:22,1,-73.9651870727539,40.771629333496094,-73.96233367919923,40.7708396911621,N,40,0.5851000000000001,7.386612889891816,7.425886813664901,52.659000000000006
id3376471,2,2016-04-15 20:42:15,2016-04-15 20:42:54,1,-73.97218322753906,40.7863655090332,-73.97230529785155,40.78609085083008,N,39,0.0317,8.654194145467947,8.62200194831453,2.926153846153846
id3738922,1,2016-02-12 11:33:01,2016-02-12 11:33:09,1,-73.78186798095702,40.644676208496094,-73.78182220458984,40.64458847045898,N,8,6.6546,20.40294592990736,20.410165585953575,2994.57
id2457514,2,2016-03-13 11:10:32,2016-03-13 11:11:04,2,-73.97796630859375,40.76633071899414,-73.97795104980467,40.7663688659668,N,32,0.001,6.398768874730217,6.40318104783453,0.1125
id2891134,1,2016-05-16 08:20:40,2016-05-16 08:20:42,1,-73.96302795410156,40.77489471435546,-73.96302032470702,40.7748908996582,N,2,0.4515,7.792390881682138,7.792316231521679,812.7
id0260350,2,2016-02-14 14:09:41,2016-02-14 14:10:03,6,-73.77690124511719,40.64543151855469,-73.77719116210938,40.64633941650391,N,22,0.1185,20.763028129050344,20.703890973514817,19.39090909090909
id1174525,2,2016-06-25 08:35:43,2016-06-25 08:35:52,1,-74.01520538330078,40.77859878540039,-74.01514434814453,40.778602600097656,N,9,0.0,7.348134466292635,7.348012115812768,0.0
id0393224,1,2016-01-04 18:20:40,2016-01-04 18:20:59,1,-73.99701690673827,40.72241973876953,-73.9969024658203,40.722610473632805,N,19,0.0231,1.3104466903371583,1.3333201405079258,4.376842105263157
id0688948,1,2016-04-14 20:13:28,2016-04-14 20:13:43,1,-74.16180419921875,40.83649444580078,-74.16180419921875,40.83649444580078,N,15,0.0,19.01812084031528,19.01812084031528,0.0
id1081617,2,2016-03-17 17:50:40,2016-03-17 17:50:44,3,-73.97861480712889,40.74512481689453,-73.97834014892578,40.74545669555664,N,4,0.0435,4.270547469625506,4.3140924021104885,39.15
id0043845,1,2016-06-09 14:45:51,2016-06-09 14:46:35,1,-73.94904327392578,40.776554107666016,-73.95127868652342,40.777374267578125,N,44,0.2091,8.559495222717766,8.53122625942803,17.10818181818182
id0803296,2,2016-06-06 09:50:43,2016-06-06 09:51:34,1,-74.0038833618164,40.73123550415039,-74.0025634765625,40.73047256469727,N,51,0.1891,2.0550315100112635,1.983873801286164,13.348235294117647
id0918945,2,2016-04-27 10:54:10,2016-04-27 10:54:40,6,-73.96597290039062,40.771045684814446,-73.96566772460938,40.7714729309082,N,30,0.0541,7.298377475787599,7.352360615816186,6.492
id3979246,1,2016-06-12 03:29:19,2016-06-12 03:29:45,1,-73.96925354003906,40.78539657592773,-73.96964263916014,40.784866333007805,N,26,0.0674,8.638471425665418,8.571723487277808,9.332307692307692
id1855512,2,2016-01-29 02:40:15,2016-01-29 02:40:25,1,-73.95912170410156,40.71208953857422,-73.95912170410156,40.71208953857422,N,10,0.0,3.961991117273365,3.961991117273365,0.0
id2003451,1,2016-04-14 03:21:55,2016-04-14 03:22:23,1,-73.9937973022461,40.74676132202149,-73.9962387084961,40.74331283569336,N,28,0.4352,3.9097091827880393,3.487311240521153,55.95428571428571
id3134126,2,2016-03-20 04:14:27,2016-03-20 04:15:06,1,-73.9695053100586,40.75765228271485,-73.9695053100586,40.75765228271485,N,39,0.0,5.857609031399498,5.857609031399498,0.0
id0796177,2,2016-04-20 16:41:06,2016-04-20 16:41:22,1,-73.93710327148438,40.76482009887695,-73.93710327148438,40.76482009887695,N,16,0.0,8.199830714762333,8.199830714762333,0.0
id3541058,1,2016-02-27 18:20:47,2016-02-27 18:21:32,1,-74.0265121459961,40.74811172485352,-74.0265121459961,40.74811172485352,N,45,0.0,4.287116916348396,4.287116916348396,0.0
id2277062,2,2016-02-17 05:26:18,2016-02-17 05:26:30,2,-73.97852325439453,40.76522064208984,-73.97946166992188,40.76578140258789,N,12,0.7128,6.266845765848808,6.296074596089987,213.83999999999997
id3674701,2,2016-03-18 00:59:40,2016-03-18 01:00:23,5,-74.00083923339844,40.73089599609375,-74.0011215209961,40.73101043701172,N,43,0.0269,2.056293208281118,2.0638192796297563,2.252093023255814
id1166525,2,2016-02-14 04:01:09,2016-02-14 04:02:04,1,-73.99317932128906,40.74256896972656,-73.99059295654298,40.746047973632805,N,55,1.1491,3.4787122668473853,3.914841686785604,75.21381818181818
id2905263,2,2016-04-09 10:49:49,2016-04-09 10:49:52,1,-74.00469207763672,40.70756149291992,-74.00472259521484,40.70758819580078,N,3,0.001,0.5921334559851019,0.5887422440262251,1.2
id3876330,2,2016-03-08 23:42:30,2016-03-08 23:42:34,2,-73.7891082763672,40.64139175415039,-73.7884292602539,40.64200973510742,N,4,0.0147,19.97812269242647,20.0036811214275,13.23
id1795325,2,2016-04-08 04:23:37,2016-04-08 04:24:06,2,-74.04054260253906,40.71708679199219,-74.04055023193358,40.717090606689446,N,29,,2.957299143802873,2.958003519537773,
id1704261,1,2016-02-19 00:02:02,2016-02-19 00:02:09,1,-73.9823989868164,40.76359939575195,-73.98239135742188,40.76359939575195,N,7,0.0002,5.983091965981586,5.983306716210727,0.10285714285714287
id3955364,1,2016-05-26 00:33:12,2016-05-26 00:33:20,1,-73.91295623779298,40.65348052978516,-73.9129638671875,40.65348052978516,N,8,0.6648999999999999,10.259652583933102,10.25915812654378,299.205
id2262376,2,2016-04-26 19:23:59,2016-04-26 19:24:32,6,-73.96905517578125,40.79833221435546,-73.9678192138672,40.80035400390625,N,33,0.2483,9.99753033705152,10.24343407232377,27.087272727272726
id2690934,2,2016-03-10 02:14:56,2016-03-10 02:15:52,1,-73.95526123046875,40.77695083618164,-73.94969940185547,40.784629821777344,N,56,0.9742,8.313471925493081,9.286272194863797,62.62714285714286
id2962134,2,2016-01-22 15:09:49,2016-01-22 15:10:11,1,-74.0269775390625,40.75002670288086,-74.0270004272461,40.7500457763672,N,22,0.0,4.497787152929619,4.500495703430329,0.0
id1322274,2,2016-04-27 12:21:08,2016-04-27 12:21:17,1,-74.00521850585938,40.73394012451172,-74.00521850585938,40.73394012451172,N,9,0.0,2.348508775871236,2.348508775871236,0.0
id3446262,2,2016-04-21 08:28:36,2016-04-21 08:28:55,1,-74.00809478759764,40.72588348388672,-74.00794219970702,40.725868225097656,N,19,,1.4636418025530682,1.4604550614653218,
id1697431,1,2016-03-06 11:34:07,2016-03-06 11:34:19,1,-73.98295593261719,40.73504257202149,-73.98310852050781,40.73489761352539,N,12,0.0203,3.145041680882388,3.1244203788868106,6.089999999999999
id2587312,2,2016-06-03 09:09:00,2016-06-03 09:09:24,2,-73.98421478271484,40.755081176757805,-73.98419189453125,40.75509643554688,N,24,0.7353,5.043026745540336,5.04530996323722,110.29499999999999
id3361466,2,2016-06-05 08:27:52,2016-06-05 08:28:46,5,-73.97805786132812,40.74895095825195,-73.98213958740233,40.74322891235352,N,54,0.7389,4.657047142859232,3.934642814821202,49.260000000000005
id3638368,1,2016-03-12 23:30:23,2016-03-12 23:31:10,1,-73.99925231933594,40.74405288696289,-73.99932098388672,40.74436950683594,N,47,0.0475,3.5170940850492887,3.550867497649869,3.6382978723404253
id1209400,1,2016-05-16 10:57:44,2016-05-16 10:58:04,1,-73.99651336669923,40.74127960205078,-73.99651336669923,40.74127960205078,N,20,0.0,3.262588334785251,3.262588334785251,0.0
id2445062,1,2016-03-17 17:36:00,2016-03-17 17:36:16,2,-73.83422088623048,40.766109466552734,-73.83422088623048,40.766109466552734,N,16,0.0,15.670651437192276,15.670651437192276,0.0
id0995203,2,2016-05-15 18:31:33,2016-05-15 18:31:59,5,-73.79120635986328,40.666481018066406,-73.8009033203125,40.66981887817384,N,26,1.088,18.870730506361884,17.98114198921864,150.64615384615385
id3041230,1,2016-03-06 17:21:09,2016-03-06 17:22:04,1,-73.99395751953125,40.75129318237305,-73.99395751953125,40.75144577026367,N,55,0.0152,4.394000920595314,4.410486769344403,0.994909090909091
id2114213,1,2016-05-24 18:43:27,2016-05-24 18:43:52,1,-74.000732421875,40.6770133972168,-74.00140380859375,40.677284240722656,N,25,0.0675,3.9988936261038894,3.9630409810131257,9.72
id3522450,2,2016-04-01 07:10:28,2016-04-01 07:11:18,1,-73.98982238769531,40.74113845825195,-73.99247741699219,40.737548828125,N,50,0.4577,3.4309131912571367,2.9763133742744783,32.9544
id3022813,1,2016-06-15 18:02:41,2016-06-15 18:03:18,1,-73.55828857421875,40.78122329711913,-73.55828094482422,40.781227111816406,N,37,0.0008,38.56778773203655,38.56850184965541,0.07783783783783783
id2720096,2,2016-05-09 00:40:24,2016-05-09 00:41:16,1,-73.99835968017578,40.74510955810546,-73.99510955810547,40.74420166015625,N,52,0.4575,3.64552703254682,3.606436947109391,31.673076923076927
id0562173,2,2016-03-19 14:27:40,2016-03-19 14:28:13,5,-74.001708984375,40.74096298217773,-74.00082397460938,40.74078750610352,N,33,0.0872,3.14840035103664,3.138585161048278,9.512727272727272
id1754386,1,2016-04-16 16:40:58,2016-04-16 16:41:38,2,-73.97589874267578,40.7635612487793,-73.97457122802734,40.76284790039063,N,40,0.1363,6.183864903684323,6.159239071865808,12.267
id3931531,1,2016-01-17 21:28:00,2016-01-17 21:28:12,1,-73.79008483886719,40.64399337768555,-73.7900161743164,40.64396286010742,N,12,0.0057,19.788708514521485,19.795375784065243,1.71
id0835187,1,2016-06-24 00:21:42,2016-06-24 00:22:03,1,-73.95466613769531,40.69215774536133,-73.95468902587889,40.692188262939446,N,21,0.6271,4.9067115229926905,4.903417611674282,107.50285714285714
id1496106,2,2016-04-27 06:06:33,2016-04-27 06:07:06,1,-73.97431945800781,40.793750762939446,-73.97699737548828,40.792728424072266,N,33,0.3542,9.379173837173308,9.207704077468303,38.64
id2567484,1,2016-06-09 13:46:18,2016-06-09 13:46:21,1,-73.77676391601561,40.645301818847656,-73.77676391601561,40.64530563354492,N,3,0.0005,20.77906738332513,20.778914065450596,0.6
id3397745,1,2016-02-13 22:30:52,2016-02-13 22:31:20,1,-73.98844909667967,40.764278411865234,-73.98844909667967,40.76427459716797,N,28,0.0003,5.9057127023751645,5.905302658097076,0.03857142857142857
id3221678,1,2016-02-04 19:43:28,2016-02-04 19:43:40,1,-73.95684051513672,40.777530670166016,-73.95754241943358,40.77767181396485,N,12,0.0593,8.301194409559411,8.285325805869919,17.79
id3459994,1,2016-03-18 21:25:19,2016-03-18 21:26:09,1,-73.9835205078125,40.75542449951172,-73.9818344116211,40.7573356628418,N,50,0.2844,5.100084895043782,5.350341824914996,20.4768
id2978009,1,2016-04-17 02:40:43,2016-04-17 02:41:36,1,-73.98709106445312,40.7505111694336,-73.98560333251953,40.7501220703125,N,53,0.6235,4.482072969570037,4.488457938640996,42.35094339622642
id2630971,1,2016-06-29 10:31:08,2016-06-29 10:31:29,1,-74.00355529785155,40.73355865478516,-74.00399780273438,40.73344039916992,N,21,0.0391,2.3144532209051083,2.298320145623773,6.702857142857143
id0916013,1,2016-06-20 04:52:49,2016-06-20 04:53:20,1,-73.95703125,40.76247024536133,-73.95484161376953,40.76546478271485,N,31,0.3888999999999999,6.894431418436764,7.271565442266024,45.16258064516128
id0523805,1,2016-06-15 16:32:40,2016-06-15 16:32:43,1,-73.93612670898438,40.75672149658203,-73.93612670898438,40.75672149658203,N,3,0.0,7.656795583506026,7.656795583506026,0.0
id3963408,2,2016-02-10 10:25:12,2016-02-10 10:25:21,2,-74.00563049316406,40.751079559326165,-74.00618743896483,40.75006103515625,N,9,0.1221,4.251011052949551,4.13782056649739,48.839999999999996
id2905580,1,2016-02-01 07:10:09,2016-02-01 07:10:35,1,-73.99740600585938,40.75650024414063,-73.99759674072266,40.75637435913086,N,26,0.0073,4.906856613305001,4.890667115497595,1.0107692307692309
id3608772,2,2016-06-23 08:34:15,2016-06-23 08:35:13,5,-73.96865844726561,40.8016357421875,-73.97010040283203,40.797149658203125,N,58,0.573,10.356828027426271,9.845323342423528,35.56551724137931
id1967001,2,2016-02-21 13:45:36,2016-02-21 13:46:29,1,-73.94235229492188,40.79777145385742,-73.9420394897461,40.795440673828125,N,53,0.3518,10.85939256533804,10.648679020188206,23.895849056603776
id1148385,2,2016-05-26 07:39:27,2016-05-26 07:39:46,1,-73.9852523803711,40.754348754882805,-73.9852523803711,40.754348754882805,N,19,0.0,4.935593216067023,4.935593216067023,0.0
id1065242,1,2016-04-03 17:16:59,2016-04-03 17:17:40,1,-73.97757720947266,40.74305725097656,-73.97752380371094,40.743030548095696,N,41,0.5835,4.12981409795214,4.130028521040567,51.234146341463415
id3538427,2,2016-05-21 09:03:19,2016-05-21 09:03:55,1,-73.95436096191406,40.78393173217773,-73.95655059814453,40.78099060058594,N,36,0.714,9.023053889155593,8.64779137669789,71.39999999999999
id3674869,2,2016-03-23 08:07:01,2016-03-23 08:07:46,1,-73.94751739501953,40.83050537109375,-73.95025634765625,40.82680130004882,N,45,0.472,13.97254444220832,13.50626406390205,37.76
id3979412,1,2016-04-30 04:19:58,2016-04-30 04:20:05,1,-73.9569091796875,40.71358108520508,-73.9569091796875,40.71358108520508,N,7,0.0,4.1490238018716346,4.1490238018716346,0.0
id2547140,1,2016-02-03 07:12:01,2016-02-03 07:12:44,1,-74.0033187866211,40.7158660888672,-74.00019836425781,40.714237213134766,N,43,0.3192,0.4089705641371711,0.5155547896143896,26.723720930232556
id0073285,1,2016-06-04 03:11:49,2016-06-04 03:12:21,1,-73.98784637451173,40.7794189453125,-73.98781585693358,40.77947998046875,N,32,0.001,7.555172940344127,7.562332833402484,0.1125
id3223120,1,2016-06-14 16:10:07,2016-06-14 16:10:33,1,-73.97735595703125,40.76454925537109,-73.97735595703125,40.76454925537109,N,26,0.0,6.2352484500574015,6.2352484500574015,0.0
id2168543,2,2016-02-16 21:32:21,2016-02-16 21:32:37,1,-73.78237915039062,40.644546508789055,-73.78111267089844,40.644996643066406,N,16,6.9853000000000005,20.368189307579986,20.449092830341414,1571.6925
id3040426,2,2016-06-22 07:54:47,2016-06-22 07:55:39,1,-74.00286102294923,40.749629974365234,-74.00041198730467,40.752891540527344,N,52,0.4231,4.098508393317612,4.47706986101133,29.29153846153846
id0190644,1,2016-06-05 01:21:49,2016-06-05 01:22:24,1,-73.95990753173827,40.8137092590332,-73.95990753173827,40.81370544433594,N,35,0.0004,11.862493202770931,11.8620930643021,0.04114285714285714
id0906124,1,2016-04-17 03:48:27,2016-04-17 03:49:21,1,-73.97782897949219,40.77891540527344,-73.97789001464844,40.77854919433594,N,54,0.0382,7.717936388225591,7.677666117032048,2.5466666666666664
id3733479,2,2016-05-22 03:58:40,2016-05-22 03:59:02,1,-74.3470687866211,40.7085189819336,-74.3470687866211,40.70852279663086,N,22,0.0,28.824908679073427,28.824900873408343,0.0
id1185622,1,2016-04-13 08:40:52,2016-04-13 08:40:57,1,-73.9789047241211,40.76032638549805,-73.9788589477539,40.76012420654297,N,5,0.7667,5.75263987396516,5.733594842782474,552.024
id2601951,1,2016-06-12 08:45:53,2016-06-12 08:46:05,1,-73.98089599609375,40.74794387817384,-73.98091888427734,40.74798583984375,N,12,0.4498999999999999,4.441661029901975,4.444833616593939,134.96999999999997
id2473446,1,2016-06-12 02:14:22,2016-06-12 02:14:43,1,-73.98609161376953,40.75715255737305,-73.98602294921875,40.75729370117188,N,21,0.6887000000000001,5.20448161145032,5.22118833706671,118.06285714285715
id3059620,1,2016-01-06 21:53:23,2016-01-06 21:53:58,1,-74.03189086914062,40.72677993774414,-74.03189086914062,40.72677993774414,N,35,0.0,2.6824245503365645,2.6824245503365645,0.0
id3017351,1,2016-01-04 20:56:35,2016-01-04 20:57:12,1,-73.99504089355469,40.76029586791992,-73.99512481689453,40.760162353515625,N,37,0.6967000000000001,5.354979838488754,5.339152908562443,67.78702702702704
id1075331,2,2016-06-10 07:09:36,2016-06-10 07:10:22,1,-73.86309814453125,40.76968002319336,-73.86309814453125,40.76968002319336,N,46,0.0,13.62284344264669,13.62284344264669,0.0
id2722067,2,2016-04-08 13:14:35,2016-04-08 13:15:09,5,-73.99518585205078,40.72492599487305,-73.99504852294923,40.724903106689446,N,34,0.0115,1.627303602930794,1.631752731460752,1.2176470588235293
id2271006,1,2016-04-22 03:33:36,2016-04-22 03:33:55,1,-73.98775482177734,40.72103118896485,-73.98789215087889,40.72090911865234,N,19,0.0168,1.7922247238852207,1.775340661020321,3.183157894736842
id3092519,1,2016-03-15 18:34:52,2016-03-15 18:35:34,1,-73.6485595703125,40.657745361328125,-73.6485595703125,40.65774154663086,N,42,0.0002,30.82818730169228,30.828272156933064,0.017142857142857144
id3247644,1,2016-04-02 17:46:16,2016-04-02 17:46:44,1,-74.04155731201173,40.708740234375,-74.04156494140625,40.708740234375,N,28,0.0,3.038294048626201,3.038931611610116,0.0
id0206782,1,2016-04-20 20:16:11,2016-04-20 20:16:39,1,-73.94137573242188,40.83347702026367,-73.94137573242188,40.83347702026367,N,28,0.0,14.469126212898992,14.469126212898992,0.0
id1860460,1,2016-03-20 13:59:27,2016-03-20 14:00:02,1,-73.96839904785155,40.76645278930664,-73.96839141845702,40.76649856567384,N,35,0.4488,6.751709877067471,6.756498650063662,46.16228571428571
id2434536,2,2016-02-09 22:57:09,2016-02-09 22:57:54,1,-73.9993438720703,40.74399566650391,-73.99911499023438,40.74435043334961,N,45,0.0504,3.509576516544283,3.551584775903708,4.032
id1389507,1,2016-06-16 07:22:08,2016-06-16 07:22:44,1,-73.95558166503906,40.77659225463867,-73.95447540283203,40.77806854248047,N,36,0.1889,8.265405482594716,8.454028016318274,18.89
id1484482,2,2016-05-06 08:50:07,2016-05-06 08:50:20,1,-73.77670288085938,40.64540863037109,-73.77681732177734,40.64554977416992,N,13,0.0124,20.77959100482103,20.764904361619266,3.433846153846154
id3419157,2,2016-02-24 01:31:28,2016-02-24 01:31:47,1,-73.98966217041014,40.7581901550293,-73.9873504638672,40.75939178466797,N,19,0.6003999999999999,5.2260355816622,5.408468396783569,113.75999999999999
id0738225,1,2016-02-06 00:49:56,2016-02-06 00:50:24,1,-73.98925018310547,40.7404670715332,-73.98925018310547,40.7404670715332,N,28,0.0,3.3825971828968515,3.3825971828968515,0.0
id0570788,1,2016-01-18 01:55:59,2016-01-18 01:56:03,1,-73.96920013427734,40.640602111816406,-73.96908569335938,40.64015579223633,N,4,0.0582,8.599920891187855,8.649634888166988,52.38
id2224545,1,2016-04-05 11:44:29,2016-04-05 11:44:38,1,-73.92660522460938,40.74166488647461,-73.92665100097656,40.74163055419922,N,9,0.0043,7.433925830328908,7.428794408223867,1.72
id3060225,2,2016-01-08 08:56:02,2016-01-08 08:56:47,1,-73.97025299072266,40.789188385009766,-73.9710464477539,40.78767013549805,N,45,0.1961999999999999,9.00402775820688,8.822732502764186,15.69599999999999
