id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_osrm,pickup_dist_NYC_center,dropoff_dist_NYC_center,speed_osrm
id2134482,1,2016-01-22 16:13:01,2016-01-22 16:13:20,1,-73.77631378173827,40.64545440673828,-73.77631378173827,40.64545440673828,N,19,0.0,20.808448459845614,20.808448459845614,0.0
id2892749,1,2016-01-18 15:24:43,2016-01-18 15:28:57,5,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,Y,254,0.0,12.773652377501932,12.773652377501932,0.0
id3289160,2,2016-06-11 13:16:55,2016-06-11 14:09:27,1,-73.98194885253906,40.76175308227539,-73.9813003540039,40.76081085205078,N,3152,0.6037,5.803388908818536,5.725232062266599,0.689505076142132
id3431345,2,2016-06-07 12:58:48,2016-06-08 12:58:00,6,-73.9549560546875,40.77764892578125,-73.98103332519531,40.74371337890625,N,86352,4.710100000000001,8.39319520643504,4.029065121670051,0.1963632573652029
id0975106,2,2016-01-11 07:51:28,2016-01-11 08:02:46,6,-73.99141693115233,40.75006103515625,-73.98948669433594,40.74768829345703,N,678,0.5167999999999999,4.3172821471018645,4.117792972176254,2.7440707964601767
id0508736,1,2016-03-30 08:05:38,2016-03-30 08:05:41,1,-73.96409606933594,40.77717208862305,-73.9640884399414,40.777156829833984,N,3,0.0016,7.976589137688715,7.975356768702289,1.92
id0931199,2,2016-05-04 22:28:43,2016-05-04 22:32:51,1,-73.95462799072266,40.77717971801758,-73.95462799072266,40.77717971801758,N,248,0.0,8.362880965863026,8.362880965863026,0.0
id1153201,1,2016-06-05 11:21:24,2016-06-05 11:25:40,1,-74.01510620117188,40.70954513549805,-74.00977325439453,40.71569442749024,N,256,9.3194,0.8501492666598885,0.452730284699286,131.0540625
id0361579,1,2016-04-14 19:43:32,2016-04-14 20:05:55,1,-73.97720336914062,40.75868988037109,-73.98282623291014,40.75850677490234,N,1343,0.6671,5.646790686539135,5.440069094509887,1.7882055100521224
id2251007,2,2016-05-23 14:20:49,2016-05-23 14:20:57,1,-73.78182983398438,40.64469909667969,-73.78182983398438,40.64469909667969,N,8,0.0,20.404995990297877,20.404995990297877,0.0
id3051167,1,2016-01-08 18:53:45,2016-01-08 19:14:30,1,-73.93926239013672,40.69342422485352,-73.94045257568358,40.698673248291016,N,1245,0.9355,6.036580545283541,5.757152555808429,2.7050602409638556
id1992673,2,2016-03-02 20:10:41,2016-03-02 20:30:53,5,-73.87531280517578,40.773681640625,-73.87531280517578,40.773681640625,N,1212,0.0,12.943927239230051,12.943927239230051,0.0
id3885040,1,2016-04-18 12:55:14,2016-04-18 12:55:20,1,-73.78823852539062,40.64147567749024,-73.78823852539062,40.64147567749024,N,6,0.0,20.04194063790255,20.04194063790255,0.0
id0734242,2,2016-06-16 07:58:12,2016-06-16 08:09:35,4,-73.81514739990233,40.70246887207031,-73.8170623779297,40.706008911132805,N,683,0.5215,16.168912142538268,15.983710718229316,2.7487554904831626
id1928232,1,2016-06-21 17:04:05,2016-06-21 17:10:48,1,-73.83433532714844,40.76626205444336,-73.834228515625,40.76609420776367,N,403,0.0547999999999999,15.668099302841338,15.669416231427537,0.48952853598014795
id0305344,1,2016-06-10 06:14:28,2016-06-10 06:14:34,1,-73.7901840209961,40.64663696289063,-73.7901840209961,40.64664077758789,N,6,0.922,19.669109156677003,19.668950441700925,553.2
id3206922,2,2016-04-24 18:38:34,2016-04-24 18:48:32,1,-73.98516845703125,40.73625946044922,-73.98516845703125,40.73625946044922,N,598,0.0,3.1439070176615367,3.1439070176615367,0.0
id2206138,1,2016-01-21 12:07:45,2016-01-21 12:07:51,1,-73.78271484375,40.64396667480469,-73.78271484375,40.64396667480469,N,6,0.0,20.366004616238826,20.366004616238826,0.0
id1606138,2,2016-04-27 15:14:54,2016-04-27 15:15:01,2,-74.1777801513672,40.69028091430664,-74.1777801513672,40.69028091430664,N,7,0.0,14.731550109190676,14.731550109190676,0.0
id0937070,1,2016-01-26 10:08:13,2016-01-26 10:33:29,1,-73.96587371826173,40.75288009643555,-73.97371673583984,40.74749755859375,N,1516,1.1533,5.594603354428594,4.720611679125642,2.738707124010554
id1487069,2,2016-02-13 00:21:49,2016-02-14 00:19:05,1,-73.96858978271484,40.79921722412109,-73.97958374023438,40.7847137451172,N,86236,1.8601,10.10316246367656,8.291719357779145,0.07765156083306277
id1622938,1,2016-04-03 13:08:49,2016-04-03 13:08:59,1,-73.98722839355469,40.739524841308594,-73.98722839355469,40.73952865600586,N,10,0.0002,3.3649021546674818,3.3652757592343603,0.072
id1262458,1,2016-03-28 09:08:36,2016-03-28 09:27:49,1,-73.95698547363281,40.78319549560546,-73.9555435180664,40.785354614257805,N,1153,0.2755,8.845708232620666,9.114561564272288,0.8601908065915005
id2119273,1,2016-01-17 21:16:33,2016-01-17 21:18:00,1,-73.98892211914062,40.75326919555664,-73.98893737792967,40.753276824951165,N,87,0.0001,4.719926513791039,4.72033944648034,0.004137931034482759
id0068745,2,2016-05-26 17:25:41,2016-05-26 17:35:45,2,-73.95205688476561,40.7900505065918,-73.95205688476561,40.7900505065918,N,604,0.0,9.713142752403323,9.713142752403323,0.0
id1006773,1,2016-02-04 20:57:54,2016-02-04 20:58:06,1,-73.99875640869139,40.76025772094727,-73.99876403808595,40.76022720336913,N,12,0.0033,5.305523490587873,5.302082848080102,0.9899999999999999
id2058812,1,2016-04-05 23:41:41,2016-04-05 23:42:28,1,-73.92953491210938,40.65972137451172,-73.92958068847656,40.659683227539055,N,47,0.0039,8.747757194416733,8.747755452005043,0.2987234042553191
id3861452,2,2016-06-26 17:44:11,2016-06-26 18:06:16,2,-73.86337280273438,40.76995849609375,-73.86337280273438,40.76995849609375,N,1325,0.0,13.616659097364051,13.616659097364051,0.0
id0880084,2,2016-06-30 18:28:53,2016-06-30 19:00:02,2,-73.97896575927734,40.78536605834961,-73.98173522949219,40.78349304199219,N,1869,0.4007,8.37558318466718,8.113458623303918,0.7718138041733548
id3695064,1,2016-04-11 15:30:02,2016-04-11 15:30:19,1,-73.7940673828125,40.65717315673828,-73.7940673828125,40.65717315673828,N,17,0.0,18.95065341269394,18.95065341269394,0.0
id1271427,1,2016-06-26 13:52:10,2016-06-26 13:52:30,1,-73.9515380859375,40.78115463256836,-73.95153045654298,40.78115463256836,N,20,0.0006,8.875564449476737,8.8758983915613,0.10799999999999998
id3674870,2,2016-03-18 11:54:20,2016-03-19 11:34:17,1,-73.9890899658203,40.73699188232422,-73.97233581542967,40.7515106201172,N,85197,2.7576,3.042716379102182,5.154265292647245,0.11652241276101272
id3632390,2,2016-06-08 08:54:33,2016-06-09 07:58:09,5,-73.98056030273438,40.74246597290039,-73.9847183227539,40.74861145019531,N,83016,1.0583,3.933412970635176,4.3643056572758026,0.04589332176929749
id1743519,2,2016-06-25 14:08:28,2016-06-25 14:21:53,1,-73.98552703857422,40.75278091430664,-73.99198150634764,40.75580978393555,N,805,0.651,4.764770263488904,4.920792164867975,2.911304347826087
id2483049,1,2016-01-07 19:22:55,2016-01-07 19:30:07,1,-73.96751403808595,40.77093124389648,-73.96675109863281,40.77145385742188,N,432,0.2666,7.227647786224649,7.308526412705317,2.2216666666666667
id0719015,1,2016-06-11 16:09:09,2016-06-11 16:09:17,1,-73.98831176757811,40.7462043762207,-73.98841857910156,40.74618911743164,N,8,0.0012,3.999165216083601,3.994229531206374,0.5399999999999999
id3035499,2,2016-05-23 20:24:43,2016-05-23 20:36:07,1,-73.99101257324217,40.75659942626953,-73.99101257324217,40.75659942626953,N,684,0.0,5.0259375107796,5.0259375107796,0.0
id0915475,1,2016-03-14 06:03:38,2016-03-14 06:03:43,1,-73.98240661621094,40.731143951416016,-73.98240661621094,40.731143951416016,N,5,0.0,2.850105266567226,2.850105266567226,0.0
id2822304,1,2016-01-31 02:34:21,2016-01-31 02:36:04,1,-74.0033950805664,40.70817947387695,-74.00386810302734,40.7076416015625,N,103,0.0714,0.5583249906652294,0.6004916040828224,2.4955339805825245
id1005455,1,2016-02-09 11:27:53,2016-02-09 11:28:12,1,-73.79401397705078,40.65687561035156,-73.79401397705078,40.6568717956543,N,19,0.0002,18.965752869017148,18.9658920661025,0.037894736842105266
id3354426,2,2016-05-05 15:18:41,2016-05-06 15:11:07,1,-73.9890365600586,40.77351379394531,-73.98068237304686,40.78152084350586,N,85946,1.4941,6.892754591388979,7.925275591732657,0.06258301724338539
id1274943,1,2016-04-06 13:29:30,2016-04-06 14:23:54,1,-73.98196411132812,40.761821746826165,-73.98640441894531,40.75565719604492,N,3264,2.6137,5.810081317638691,5.038880466835138,2.882757352941177
id0193270,2,2016-02-06 16:00:53,2016-02-06 16:14:34,1,-73.99713897705078,40.73727035522461,-74.00003051757811,40.7380485534668,N,821,0.5337000000000001,2.8186303808793696,2.848811734816127,2.3402192448233863
id3174993,2,2016-06-17 22:44:35,2016-06-17 22:45:17,1,-73.78189849853516,40.644676208496094,-73.7818832397461,40.64471054077149,N,42,0.0022,20.40054982809064,20.40032999154054,0.18857142857142858
id1712432,1,2016-01-31 17:46:16,2016-01-31 18:02:04,1,-73.79071807861328,40.64409637451172,-73.79071807861328,40.64409637451172,N,948,0.0,19.734897923875668,19.734897923875668,0.0
id3121807,1,2016-03-03 10:10:35,2016-03-03 10:35:50,1,-74.01327514648438,40.70606231689453,-74.01348114013672,40.70615005493164,N,1515,0.0443,0.9683826950501484,0.9721037512371622,0.10526732673267326
id0773526,2,2016-04-02 14:58:45,2016-04-03 14:19:55,6,-73.98799133300781,40.7613410949707,-74.00292205810547,40.75627899169922,N,84070,2.285,5.600955712802004,4.835284305946342,0.09784703223504224
id1413824,1,2016-04-08 22:57:32,2016-04-08 23:00:51,1,-73.99620056152342,40.7600212097168,-73.99787139892578,40.76068878173828,N,199,0.159,5.30878870168267,5.362134668947015,2.8763819095477388
id3376471,2,2016-04-15 20:42:15,2016-04-15 20:42:54,1,-73.97218322753906,40.7863655090332,-73.97230529785155,40.78609085083008,N,39,0.0317,8.654194145467947,8.62200194831453,2.926153846153846
id3738922,1,2016-02-12 11:33:01,2016-02-12 11:33:09,1,-73.78186798095702,40.644676208496094,-73.78182220458984,40.64458847045898,N,8,6.6546,20.40294592990736,20.410165585953575,2994.57
id1606701,1,2016-05-14 18:29:46,2016-05-14 19:13:03,1,-73.97109985351561,40.75557327270508,-73.97034454345702,40.764495849609375,Y,2597,1.3575,5.5904381274361326,6.48280027221062,1.881786676934925
id3617210,2,2016-03-15 17:51:32,2016-03-16 17:18:04,1,-73.96560668945312,40.76578140258789,-73.97264862060547,40.75341796875,N,84392,1.6419,6.801221543799061,5.318132599067161,0.0700402881789743
id0312319,1,2016-06-17 19:01:34,2016-06-17 19:05:05,1,-74.00070953369139,40.66137313842773,-74.00070953369139,40.66137313842773,N,211,0.0,5.728326873223469,5.728326873223469,0.0
id3576039,1,2016-02-19 12:21:15,2016-02-19 12:24:01,1,-73.95230865478516,40.77139663696289,-73.95230865478516,40.77139663696289,N,166,0.0,7.931426000142774,7.931426000142774,0.0
id3897938,2,2016-05-16 14:27:17,2016-05-16 14:52:38,1,-73.99617004394531,40.74831008911133,-73.9923324584961,40.74665832519531,N,1521,0.3916,4.0298355859618935,3.9332088058105614,0.9268639053254438
id0067152,2,2016-02-27 21:04:05,2016-02-28 21:03:22,5,-73.99374389648438,40.72744369506836,-74.00133514404298,40.72924423217773,N,86357,1.258,1.927873789791906,1.8681559162684365,0.05244276665470084
id1467994,1,2016-05-12 16:51:19,2016-05-12 17:05:25,1,-73.96551513671875,40.76599884033203,-73.96289825439453,40.764472961425774,N,846,0.3041,6.825988466117366,6.795705468259572,1.2940425531914894
id2457514,2,2016-03-13 11:10:32,2016-03-13 11:11:04,2,-73.97796630859375,40.76633071899414,-73.97795104980467,40.7663688659668,N,32,0.001,6.398768874730217,6.40318104783453,0.1125
id2891134,1,2016-05-16 08:20:40,2016-05-16 08:20:42,1,-73.96302795410156,40.77489471435546,-73.96302032470702,40.7748908996582,N,2,0.4515,7.792390881682138,7.792316231521679,812.7
id3128098,1,2016-05-12 10:11:23,2016-05-12 10:17:01,1,-73.97538757324217,40.74893569946289,-73.9775161743164,40.74967956542969,N,338,0.197,4.773918496489202,4.749982276441656,2.0982248520710063
id0571411,2,2016-02-12 15:58:07,2016-02-12 16:42:37,1,-73.99286651611328,40.752960205078125,-73.9952621459961,40.75299835205078,N,2670,0.7569,4.595664900155181,4.555201549372982,1.0205393258426967
id3032018,2,2016-05-02 07:27:12,2016-05-02 07:35:54,2,-73.75617218017578,40.71608352661133,-73.75617218017578,40.71608352661133,N,522,0.0,21.112906170799167,21.112906170799167,0.0
id0356350,2,2016-02-08 19:24:01,2016-02-08 19:52:56,1,-73.92034912109375,40.7598114013672,-73.91867065429686,40.760601043701165,N,1735,0.5058,8.921768659191075,9.088024801926794,1.0494985590778099
id1174525,2,2016-06-25 08:35:43,2016-06-25 08:35:52,1,-74.01520538330078,40.77859878540039,-74.01514434814453,40.778602600097656,N,9,0.0,7.348134466292635,7.348012115812768,0.0
id3527878,1,2016-06-06 03:30:32,2016-06-06 03:57:49,1,-73.99262237548828,40.74895095825195,-73.99107360839844,40.74882125854492,N,1637,0.5848,4.170547011749714,4.194145744304783,1.286059865607819
id1236681,1,2016-03-12 17:50:23,2016-03-12 17:55:43,1,-73.98392486572266,40.7598991394043,-73.9847412109375,40.758804321289055,N,320,0.14,5.552755569379123,5.415139315326027,1.5750000000000002
id0688948,1,2016-04-14 20:13:28,2016-04-14 20:13:43,1,-74.16180419921875,40.83649444580078,-74.16180419921875,40.83649444580078,N,15,0.0,19.01812084031528,19.01812084031528,0.0
id0065810,1,2016-01-11 02:30:17,2016-01-11 02:42:26,1,-74.00205230712889,40.71916580200195,-74.00293731689453,40.718425750732415,N,729,0.1097,0.7816573641759187,0.6762081714150212,0.5417283950617284
id2051966,2,2016-02-27 00:01:22,2016-02-27 00:32:23,1,-74.00449371337889,40.74163818359375,-74.00234985351561,40.74528884887695,N,1861,1.1874,3.2049683102672564,3.620997273983232,2.2969586243954865
id3013398,2,2016-05-17 12:43:48,2016-05-18 12:38:03,2,-74.00262451171875,40.733619689941406,-73.9944839477539,40.75060272216797,N,86055,2.55,2.32951865927231,4.309190197928555,0.10667596304688862
id1855512,2,2016-01-29 02:40:15,2016-01-29 02:40:25,1,-73.95912170410156,40.71208953857422,-73.95912170410156,40.71208953857422,N,10,0.0,3.961991117273365,3.961991117273365,0.0
id3318742,1,2016-06-17 15:29:31,2016-06-17 15:30:59,1,-73.98870086669923,40.74854278564453,-73.98831176757811,40.749038696289055,N,88,0.0640999999999999,4.22966716336348,4.292717199491214,2.6222727272727226
id3134126,2,2016-03-20 04:14:27,2016-03-20 04:15:06,1,-73.9695053100586,40.75765228271485,-73.9695053100586,40.75765228271485,N,39,0.0,5.857609031399498,5.857609031399498,0.0
id1414524,1,2016-05-04 09:04:33,2016-05-04 09:05:48,1,-73.79019165039062,40.64348220825195,-73.79019165039062,40.64348220825195,N,75,0.0,19.8024392429408,19.8024392429408,0.0
id0796177,2,2016-04-20 16:41:06,2016-04-20 16:41:22,1,-73.93710327148438,40.76482009887695,-73.93710327148438,40.76482009887695,N,16,0.0,8.199830714762333,8.199830714762333,0.0
id1773159,2,2016-05-06 12:34:38,2016-05-06 13:13:40,2,-73.97554779052734,40.724212646484375,-73.9764633178711,40.72307586669922,N,2342,0.148,2.8681659746615784,2.744150422227297,0.2274978650725875
id3541058,1,2016-02-27 18:20:47,2016-02-27 18:21:32,1,-74.0265121459961,40.74811172485352,-74.0265121459961,40.74811172485352,N,45,0.0,4.287116916348396,4.287116916348396,0.0
id2277062,2,2016-02-17 05:26:18,2016-02-17 05:26:30,2,-73.97852325439453,40.76522064208984,-73.97946166992188,40.76578140258789,N,12,0.7128,6.266845765848808,6.296074596089987,213.83999999999997
id1247127,2,2016-03-10 12:43:31,2016-03-10 12:51:17,1,-73.96054077148438,40.812801361083984,-73.96054077148438,40.812801361083984,N,466,0.0,11.749731119106608,11.749731119106608,0.0
id2418561,2,2016-02-04 01:02:57,2016-02-04 01:11:39,6,-73.97447204589844,40.75484848022461,-73.97447204589844,40.75484848022461,N,522,0.0,5.375547245439391,5.375547245439391,0.0
id3674701,2,2016-03-18 00:59:40,2016-03-18 01:00:23,5,-74.00083923339844,40.73089599609375,-74.0011215209961,40.73101043701172,N,43,0.0269,2.056293208281118,2.0638192796297563,2.252093023255814
id3839776,1,2016-01-25 17:19:05,2016-01-25 17:27:30,1,-73.76478576660156,40.639026641845696,-73.76470947265625,40.638721466064446,N,505,0.0,21.977640005340007,21.99632008740788,0.0
id2905263,2,2016-04-09 10:49:49,2016-04-09 10:49:52,1,-74.00469207763672,40.70756149291992,-74.00472259521484,40.70758819580078,N,3,0.001,0.5921334559851019,0.5887422440262251,1.2
id2706000,1,2016-01-17 00:25:13,2016-01-17 00:28:10,1,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,N,177,0.0,12.773652377501932,12.773652377501932,0.0
id0602796,2,2016-01-28 12:25:51,2016-01-28 12:31:17,1,-73.98381805419923,40.737586975097656,-73.98381805419923,40.737586975097656,N,326,0.0,3.329940075248053,3.329940075248053,0.0
id2466113,2,2016-05-22 09:59:56,2016-05-22 10:02:52,2,-73.9887466430664,40.74531173706056,-73.9887466430664,40.74531173706056,N,176,0.0,3.893496093034565,3.893496093034565,0.0
id2500568,1,2016-03-12 09:41:03,2016-03-12 09:42:24,1,-74.00794219970702,40.71122360229492,-74.00755310058594,40.711551666259766,N,81,0.044,0.2399561533049434,0.1908931623845075,1.9555555555555555
id1022132,2,2016-06-19 13:33:38,2016-06-19 14:00:45,1,-73.94101715087889,40.83965301513672,-73.94084167480467,40.83984375,N,1627,0.5402,15.117431706615738,15.14254306001746,1.1952796558082361
id2154802,2,2016-05-01 09:47:44,2016-05-01 10:09:27,1,-73.9929428100586,40.735801696777344,-73.99834442138672,40.732051849365234,N,1303,1.022,2.7823340247027004,2.233589245880124,2.8236377590176516
id3172251,2,2016-06-16 16:02:28,2016-06-16 16:18:08,5,-73.9681396484375,40.76797866821289,-73.97361755371094,40.76454162597656,N,940,0.7689,6.911793392171692,6.363669370825043,2.944723404255319
id2112388,2,2016-06-18 00:21:46,2016-06-18 01:14:04,1,-73.90241241455078,40.63362884521485,-73.90245819091797,40.63370895385742,N,3138,0.0093,12.409765675381976,12.40072867008736,0.010669216061185467
id3819108,1,2016-06-08 12:06:42,2016-06-08 12:07:42,1,-73.8670883178711,40.77034378051758,-73.8670883178711,40.77034378051758,N,60,0.0,13.36020069026181,13.36020069026181,0.0
id0309508,2,2016-04-30 00:27:52,2016-04-30 00:38:03,1,-73.9890365600586,40.73078918457031,-73.9890365600586,40.73078918457031,N,611,0.0,2.4586126517905487,2.4586126517905487,0.0
id1704261,1,2016-02-19 00:02:02,2016-02-19 00:02:09,1,-73.9823989868164,40.76359939575195,-73.98239135742188,40.76359939575195,N,7,0.0002,5.983091965981586,5.983306716210727,0.10285714285714287
id2203756,1,2016-01-04 12:34:46,2016-01-04 13:35:22,1,-73.99533081054686,40.74473571777344,-74.00181579589844,40.74584579467773,N,3636,1.0574,3.65916276214347,3.686676411819004,1.0469306930693068
id3955364,1,2016-05-26 00:33:12,2016-05-26 00:33:20,1,-73.91295623779298,40.65348052978516,-73.9129638671875,40.65348052978516,N,8,0.6648999999999999,10.259652583933102,10.25915812654378,299.205
id1148048,2,2016-06-04 14:22:55,2016-06-05 14:19:45,2,-74.00235748291014,40.739871978759766,-74.00155639648438,40.7465934753418,N,86210,0.9842,3.0220145320906564,3.771449379292486,0.04109871244635193
id2500786,2,2016-05-09 18:14:42,2016-05-10 17:44:54,1,-73.8636245727539,40.7696647644043,-73.9838638305664,40.773868560791016,N,84612,14.5491,13.58267701814065,7.034602535090014,0.6190228336406183
id1383932,2,2016-04-12 16:25:53,2016-04-12 16:35:16,1,-74.01446533203125,40.7143669128418,-74.0140380859375,40.713966369628906,N,563,0.4478,0.736166050506785,0.6914465876308948,2.863374777975133
id0116306,1,2016-06-30 13:01:29,2016-06-30 13:27:57,1,-73.99410247802734,40.75090026855469,-73.98306274414062,40.74956512451172,N,1588,1.2235999999999998,4.348719707295072,4.519190944122896,2.7739042821158684
id3262126,1,2016-01-22 20:47:45,2016-01-22 21:01:33,1,-73.994140625,40.732181549072266,-73.99176788330078,40.73354721069336,N,828,0.34,2.3740885164427024,2.598842818565573,1.4782608695652175
id0128268,1,2016-06-27 22:05:47,2016-06-27 22:24:26,1,-73.98931884765625,40.72686767578125,-73.98928070068358,40.72614288330078,N,1119,0.4861,2.104008802470065,2.0471871165934807,1.5638605898123323
id0843794,2,2016-01-08 08:09:48,2016-01-09 07:23:50,2,-73.99571990966798,40.74893951416016,-73.97989654541014,40.75227355957031,N,83642,2.4614000000000003,4.106130794420247,4.9068648665186325,0.10594007795126852
id2763214,2,2016-05-14 20:15:00,2016-05-14 20:31:19,5,-73.98442840576173,40.72476577758789,-73.98442840576173,40.72476577758789,N,979,0.0,2.255573321373212,2.255573321373212,0.0
id3113110,1,2016-04-05 09:27:25,2016-04-05 09:55:43,1,-73.98788452148438,40.7485237121582,-73.97808074951173,40.751968383789055,N,1698,1.3342,4.252010123926961,4.947866254811885,2.8286925795053004
id0751611,1,2016-03-13 01:59:04,2016-03-13 03:02:11,1,-74.00509643554686,40.71930313110352,-74.00556182861328,40.7111701965332,N,3787,1.4101,0.7261869311250132,0.1847354433308847,1.3404700290467388
id3669991,2,2016-04-24 22:10:31,2016-04-24 22:29:24,1,-73.98657989501953,40.75572967529297,-73.98663330078125,40.75210189819336,N,1133,0.9328,5.041640395826305,4.660974757506692,2.9638834951456308
id3620125,2,2016-06-22 11:38:03,2016-06-22 11:45:47,1,-73.96214294433594,40.776531219482415,-73.95999145507811,40.77922821044922,N,464,0.3505,7.988023474283812,8.337631119628567,2.7193965517241376
id2020993,2,2016-06-07 16:38:55,2016-06-07 17:06:55,1,-73.95394134521484,40.82189178466797,-73.95394134521484,40.82189178466797,N,1680,0.0,12.887277443929856,12.887277443929856,0.0
id2962134,2,2016-01-22 15:09:49,2016-01-22 15:10:11,1,-74.0269775390625,40.75002670288086,-74.0270004272461,40.7500457763672,N,22,0.0,4.497787152929619,4.500495703430329,0.0
id1322274,2,2016-04-27 12:21:08,2016-04-27 12:21:17,1,-74.00521850585938,40.73394012451172,-74.00521850585938,40.73394012451172,N,9,0.0,2.348508775871236,2.348508775871236,0.0
id3496707,2,2016-02-25 11:28:05,2016-02-25 12:13:40,1,-74.01261138916014,40.70236587524414,-74.01434326171875,40.70336151123047,N,2735,0.2195,1.2863565487848487,1.263197203166849,0.28892138939670936
id3375271,2,2016-05-20 11:38:47,2016-05-21 11:24:31,2,-73.96981811523438,40.79724884033203,-73.94046020507811,40.8195686340332,N,85544,4.4741,9.863160739010704,13.084339668934536,0.18828626204058732
id0075977,1,2016-01-27 23:48:20,2016-01-27 23:56:46,1,-73.98438262939453,40.74574661254882,-73.98438262939453,40.74574661254882,N,506,0.0,4.08912464131045,4.08912464131045,0.0
id1209400,1,2016-05-16 10:57:44,2016-05-16 10:58:04,1,-73.99651336669923,40.74127960205078,-73.99651336669923,40.74127960205078,N,20,0.0,3.262588334785251,3.262588334785251,0.0
id2757823,1,2016-01-01 19:13:10,2016-01-01 19:36:49,1,-73.97671508789062,40.75911712646485,-73.98439025878906,40.76244354248047,N,1419,0.7452000000000001,5.70739675416459,5.807187892168415,1.8905708245243131
id3535158,1,2016-02-11 18:57:20,2016-02-11 19:14:00,1,-73.73523712158203,40.82271194458008,-73.73523712158203,40.82271194458008,N,1000,0.0,25.914817286125164,25.914817286125164,0.0
