id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_osrm,pickup_dist_NYC_center,dropoff_dist_NYC_center,speed_osrm
id3885040,1,2016-04-18 12:55:14,2016-04-18 12:55:20,1,-73.78823852539062,40.64147567749024,-73.78823852539062,40.64147567749024,N,6,0.0,20.04194063790255,20.04194063790255,0.0
id1928232,1,2016-06-21 17:04:05,2016-06-21 17:10:48,1,-73.83433532714844,40.76626205444336,-73.834228515625,40.76609420776367,N,403,0.0547999999999999,15.668099302841338,15.669416231427537,0.48952853598014795
id3206922,2,2016-04-24 18:38:34,2016-04-24 18:48:32,1,-73.98516845703125,40.73625946044922,-73.98516845703125,40.73625946044922,N,598,0.0,3.1439070176615367,3.1439070176615367,0.0
id2206138,1,2016-01-21 12:07:45,2016-01-21 12:07:51,1,-73.78271484375,40.64396667480469,-73.78271484375,40.64396667480469,N,6,0.0,20.366004616238826,20.366004616238826,0.0
id2857295,2,2016-01-28 23:34:01,2016-01-28 23:34:09,6,-73.99442291259764,40.73480987548828,-73.99375152587889,40.73455810546875,N,8,0.0892,2.6326058740301272,2.628479593370196,40.14
id1606138,2,2016-04-27 15:14:54,2016-04-27 15:15:01,2,-74.1777801513672,40.69028091430664,-74.1777801513672,40.69028091430664,N,7,0.0,14.731550109190676,14.731550109190676,0.0
id0210376,1,2016-05-10 14:08:36,2016-05-10 14:08:42,1,-73.79643249511719,40.64523696899414,-73.7977066040039,40.64540100097656,N,6,0.0952,19.240370224132533,19.13407543226778,57.12
id1622938,1,2016-04-03 13:08:49,2016-04-03 13:08:59,1,-73.98722839355469,40.739524841308594,-73.98722839355469,40.73952865600586,N,10,0.0002,3.3649021546674818,3.3652757592343603,0.072
id2119273,1,2016-01-17 21:16:33,2016-01-17 21:18:00,1,-73.98892211914062,40.75326919555664,-73.98893737792967,40.753276824951165,N,87,0.0001,4.719926513791039,4.72033944648034,0.004137931034482759
id0068745,2,2016-05-26 17:25:41,2016-05-26 17:35:45,2,-73.95205688476561,40.7900505065918,-73.95205688476561,40.7900505065918,N,604,0.0,9.713142752403323,9.713142752403323,0.0
id1006773,1,2016-02-04 20:57:54,2016-02-04 20:58:06,1,-73.99875640869139,40.76025772094727,-73.99876403808595,40.76022720336913,N,12,0.0033,5.305523490587873,5.302082848080102,0.9899999999999999
id2058812,1,2016-04-05 23:41:41,2016-04-05 23:42:28,1,-73.92953491210938,40.65972137451172,-73.92958068847656,40.659683227539055,N,47,0.0039,8.747757194416733,8.747755452005043,0.2987234042553191
id3861452,2,2016-06-26 17:44:11,2016-06-26 18:06:16,2,-73.86337280273438,40.76995849609375,-73.86337280273438,40.76995849609375,N,1325,0.0,13.616659097364051,13.616659097364051,0.0
id3695064,1,2016-04-11 15:30:02,2016-04-11 15:30:19,1,-73.7940673828125,40.65717315673828,-73.7940673828125,40.65717315673828,N,17,0.0,18.95065341269394,18.95065341269394,0.0
id1271427,1,2016-06-26 13:52:10,2016-06-26 13:52:30,1,-73.9515380859375,40.78115463256836,-73.95153045654298,40.78115463256836,N,20,0.0006,8.875564449476737,8.8758983915613,0.10799999999999998
id0719015,1,2016-06-11 16:09:09,2016-06-11 16:09:17,1,-73.98831176757811,40.7462043762207,-73.98841857910156,40.74618911743164,N,8,0.0012,3.999165216083601,3.994229531206374,0.5399999999999999
id3035499,2,2016-05-23 20:24:43,2016-05-23 20:36:07,1,-73.99101257324217,40.75659942626953,-73.99101257324217,40.75659942626953,N,684,0.0,5.0259375107796,5.0259375107796,0.0
id0915475,1,2016-03-14 06:03:38,2016-03-14 06:03:43,1,-73.98240661621094,40.731143951416016,-73.98240661621094,40.731143951416016,N,5,0.0,2.850105266567226,2.850105266567226,0.0
id2822304,1,2016-01-31 02:34:21,2016-01-31 02:36:04,1,-74.0033950805664,40.70817947387695,-74.00386810302734,40.7076416015625,N,103,0.0714,0.5583249906652294,0.6004916040828224,2.4955339805825245
id0233156,1,2016-01-25 16:28:15,2016-01-25 16:28:20,1,-73.9785614013672,40.756397247314446,-73.9786376953125,40.75632095336913,N,5,0.0106,5.367633933447499,5.357210274444737,7.632
id1005455,1,2016-02-09 11:27:53,2016-02-09 11:28:12,1,-73.79401397705078,40.65687561035156,-73.79401397705078,40.6568717956543,N,19,0.0002,18.965752869017148,18.9658920661025,0.037894736842105266
id3174993,2,2016-06-17 22:44:35,2016-06-17 22:45:17,1,-73.78189849853516,40.644676208496094,-73.7818832397461,40.64471054077149,N,42,0.0022,20.40054982809064,20.40032999154054,0.18857142857142858
id1712432,1,2016-01-31 17:46:16,2016-01-31 18:02:04,1,-73.79071807861328,40.64409637451172,-73.79071807861328,40.64409637451172,N,948,0.0,19.734897923875668,19.734897923875668,0.0
id3121807,1,2016-03-03 10:10:35,2016-03-03 10:35:50,1,-74.01327514648438,40.70606231689453,-74.01348114013672,40.70615005493164,N,1515,0.0443,0.9683826950501484,0.9721037512371622,0.10526732673267326
id3376471,2,2016-04-15 20:42:15,2016-04-15 20:42:54,1,-73.97218322753906,40.7863655090332,-73.97230529785155,40.78609085083008,N,39,0.0317,8.654194145467947,8.62200194831453,2.926153846153846
id0312319,1,2016-06-17 19:01:34,2016-06-17 19:05:05,1,-74.00070953369139,40.66137313842773,-74.00070953369139,40.66137313842773,N,211,0.0,5.728326873223469,5.728326873223469,0.0
id3576039,1,2016-02-19 12:21:15,2016-02-19 12:24:01,1,-73.95230865478516,40.77139663696289,-73.95230865478516,40.77139663696289,N,166,0.0,7.931426000142774,7.931426000142774,0.0
id2457514,2,2016-03-13 11:10:32,2016-03-13 11:11:04,2,-73.97796630859375,40.76633071899414,-73.97795104980467,40.7663688659668,N,32,0.001,6.398768874730217,6.40318104783453,0.1125
id3032018,2,2016-05-02 07:27:12,2016-05-02 07:35:54,2,-73.75617218017578,40.71608352661133,-73.75617218017578,40.71608352661133,N,522,0.0,21.112906170799167,21.112906170799167,0.0
id1174525,2,2016-06-25 08:35:43,2016-06-25 08:35:52,1,-74.01520538330078,40.77859878540039,-74.01514434814453,40.778602600097656,N,9,0.0,7.348134466292635,7.348012115812768,0.0
id0393224,1,2016-01-04 18:20:40,2016-01-04 18:20:59,1,-73.99701690673827,40.72241973876953,-73.9969024658203,40.722610473632805,N,19,0.0231,1.3104466903371583,1.3333201405079258,4.376842105263157
id0688948,1,2016-04-14 20:13:28,2016-04-14 20:13:43,1,-74.16180419921875,40.83649444580078,-74.16180419921875,40.83649444580078,N,15,0.0,19.01812084031528,19.01812084031528,0.0
id1081617,2,2016-03-17 17:50:40,2016-03-17 17:50:44,3,-73.97861480712889,40.74512481689453,-73.97834014892578,40.74545669555664,N,4,0.0435,4.270547469625506,4.3140924021104885,39.15
id0918945,2,2016-04-27 10:54:10,2016-04-27 10:54:40,6,-73.96597290039062,40.771045684814446,-73.96566772460938,40.7714729309082,N,30,0.0541,7.298377475787599,7.352360615816186,6.492
id3979246,1,2016-06-12 03:29:19,2016-06-12 03:29:45,1,-73.96925354003906,40.78539657592773,-73.96964263916014,40.784866333007805,N,26,0.0674,8.638471425665418,8.571723487277808,9.332307692307692
id1855512,2,2016-01-29 02:40:15,2016-01-29 02:40:25,1,-73.95912170410156,40.71208953857422,-73.95912170410156,40.71208953857422,N,10,0.0,3.961991117273365,3.961991117273365,0.0
id3318742,1,2016-06-17 15:29:31,2016-06-17 15:30:59,1,-73.98870086669923,40.74854278564453,-73.98831176757811,40.749038696289055,N,88,0.0640999999999999,4.22966716336348,4.292717199491214,2.6222727272727226
id3134126,2,2016-03-20 04:14:27,2016-03-20 04:15:06,1,-73.9695053100586,40.75765228271485,-73.9695053100586,40.75765228271485,N,39,0.0,5.857609031399498,5.857609031399498,0.0
id1414524,1,2016-05-04 09:04:33,2016-05-04 09:05:48,1,-73.79019165039062,40.64348220825195,-73.79019165039062,40.64348220825195,N,75,0.0,19.8024392429408,19.8024392429408,0.0
id0796177,2,2016-04-20 16:41:06,2016-04-20 16:41:22,1,-73.93710327148438,40.76482009887695,-73.93710327148438,40.76482009887695,N,16,0.0,8.199830714762333,8.199830714762333,0.0
id3541058,1,2016-02-27 18:20:47,2016-02-27 18:21:32,1,-74.0265121459961,40.74811172485352,-74.0265121459961,40.74811172485352,N,45,0.0,4.287116916348396,4.287116916348396,0.0
id1247127,2,2016-03-10 12:43:31,2016-03-10 12:51:17,1,-73.96054077148438,40.812801361083984,-73.96054077148438,40.812801361083984,N,466,0.0,11.749731119106608,11.749731119106608,0.0
id2418561,2,2016-02-04 01:02:57,2016-02-04 01:11:39,6,-73.97447204589844,40.75484848022461,-73.97447204589844,40.75484848022461,N,522,0.0,5.375547245439391,5.375547245439391,0.0
id3674701,2,2016-03-18 00:59:40,2016-03-18 01:00:23,5,-74.00083923339844,40.73089599609375,-74.0011215209961,40.73101043701172,N,43,0.0269,2.056293208281118,2.0638192796297563,2.252093023255814
id3839776,1,2016-01-25 17:19:05,2016-01-25 17:27:30,1,-73.76478576660156,40.639026641845696,-73.76470947265625,40.638721466064446,N,505,0.0,21.977640005340007,21.99632008740788,0.0
id2905263,2,2016-04-09 10:49:49,2016-04-09 10:49:52,1,-74.00469207763672,40.70756149291992,-74.00472259521484,40.70758819580078,N,3,0.001,0.5921334559851019,0.5887422440262251,1.2
id2706000,1,2016-01-17 00:25:13,2016-01-17 00:28:10,1,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,N,177,0.0,12.773652377501932,12.773652377501932,0.0
id3876330,2,2016-03-08 23:42:30,2016-03-08 23:42:34,2,-73.7891082763672,40.64139175415039,-73.7884292602539,40.64200973510742,N,4,0.0147,19.97812269242647,20.0036811214275,13.23
id0602796,2,2016-01-28 12:25:51,2016-01-28 12:31:17,1,-73.98381805419923,40.737586975097656,-73.98381805419923,40.737586975097656,N,326,0.0,3.329940075248053,3.329940075248053,0.0
id2466113,2,2016-05-22 09:59:56,2016-05-22 10:02:52,2,-73.9887466430664,40.74531173706056,-73.9887466430664,40.74531173706056,N,176,0.0,3.893496093034565,3.893496093034565,0.0
id2500568,1,2016-03-12 09:41:03,2016-03-12 09:42:24,1,-74.00794219970702,40.71122360229492,-74.00755310058594,40.711551666259766,N,81,0.044,0.2399561533049434,0.1908931623845075,1.9555555555555555
id2112388,2,2016-06-18 00:21:46,2016-06-18 01:14:04,1,-73.90241241455078,40.63362884521485,-73.90245819091797,40.63370895385742,N,3138,0.0093,12.409765675381976,12.40072867008736,0.010669216061185467
id3819108,1,2016-06-08 12:06:42,2016-06-08 12:07:42,1,-73.8670883178711,40.77034378051758,-73.8670883178711,40.77034378051758,N,60,0.0,13.36020069026181,13.36020069026181,0.0
id0309508,2,2016-04-30 00:27:52,2016-04-30 00:38:03,1,-73.9890365600586,40.73078918457031,-73.9890365600586,40.73078918457031,N,611,0.0,2.4586126517905487,2.4586126517905487,0.0
id1704261,1,2016-02-19 00:02:02,2016-02-19 00:02:09,1,-73.9823989868164,40.76359939575195,-73.98239135742188,40.76359939575195,N,7,0.0002,5.983091965981586,5.983306716210727,0.10285714285714287
id2763214,2,2016-05-14 20:15:00,2016-05-14 20:31:19,5,-73.98442840576173,40.72476577758789,-73.98442840576173,40.72476577758789,N,979,0.0,2.255573321373212,2.255573321373212,0.0
id2020993,2,2016-06-07 16:38:55,2016-06-07 17:06:55,1,-73.95394134521484,40.82189178466797,-73.95394134521484,40.82189178466797,N,1680,0.0,12.887277443929856,12.887277443929856,0.0
id2962134,2,2016-01-22 15:09:49,2016-01-22 15:10:11,1,-74.0269775390625,40.75002670288086,-74.0270004272461,40.7500457763672,N,22,0.0,4.497787152929619,4.500495703430329,0.0
id1322274,2,2016-04-27 12:21:08,2016-04-27 12:21:17,1,-74.00521850585938,40.73394012451172,-74.00521850585938,40.73394012451172,N,9,0.0,2.348508775871236,2.348508775871236,0.0
id1697431,1,2016-03-06 11:34:07,2016-03-06 11:34:19,1,-73.98295593261719,40.73504257202149,-73.98310852050781,40.73489761352539,N,12,0.0203,3.145041680882388,3.1244203788868106,6.089999999999999
id3638368,1,2016-03-12 23:30:23,2016-03-12 23:31:10,1,-73.99925231933594,40.74405288696289,-73.99932098388672,40.74436950683594,N,47,0.0475,3.5170940850492887,3.550867497649869,3.6382978723404253
id0075977,1,2016-01-27 23:48:20,2016-01-27 23:56:46,1,-73.98438262939453,40.74574661254882,-73.98438262939453,40.74574661254882,N,506,0.0,4.08912464131045,4.08912464131045,0.0
id1209400,1,2016-05-16 10:57:44,2016-05-16 10:58:04,1,-73.99651336669923,40.74127960205078,-73.99651336669923,40.74127960205078,N,20,0.0,3.262588334785251,3.262588334785251,0.0
id3535158,1,2016-02-11 18:57:20,2016-02-11 19:14:00,1,-73.73523712158203,40.82271194458008,-73.73523712158203,40.82271194458008,N,1000,0.0,25.914817286125164,25.914817286125164,0.0
id1969532,1,2016-05-12 13:50:22,2016-05-12 14:04:37,1,-73.97509002685547,40.75000381469727,-73.97509002685547,40.75000381469727,N,855,0.0,4.887416531136179,4.887416531136179,0.0
id3428616,1,2016-01-02 15:56:55,2016-01-02 16:00:10,2,-73.79402923583984,40.65670776367188,-73.79402923583984,40.65670776367188,N,195,0.0,18.970667134985565,18.970667134985565,0.0
id0174222,2,2016-04-15 00:53:44,2016-04-15 00:58:28,1,-73.96798706054686,40.76866149902344,-73.96798706054686,40.76866149902344,N,284,0.0,6.985012829482292,6.985012829482292,0.0
id1746047,1,2016-05-21 15:32:24,2016-05-21 15:35:19,1,-73.98651885986328,40.74337768554688,-73.98728942871094,40.743701934814446,N,175,0.0742,3.773422969359057,3.7781618739338905,1.5264
id2445062,1,2016-03-17 17:36:00,2016-03-17 17:36:16,2,-73.83422088623048,40.766109466552734,-73.83422088623048,40.766109466552734,N,16,0.0,15.670651437192276,15.670651437192276,0.0
id3041230,1,2016-03-06 17:21:09,2016-03-06 17:22:04,1,-73.99395751953125,40.75129318237305,-73.99395751953125,40.75144577026367,N,55,0.0152,4.394000920595314,4.410486769344403,0.994909090909091
id1154577,2,2016-05-14 14:28:05,2016-05-14 14:39:52,1,-73.98773956298828,40.74895095825195,-73.98773956298828,40.74895095825195,N,707,0.0,4.300685219837494,4.300685219837494,0.0
id2114213,1,2016-05-24 18:43:27,2016-05-24 18:43:52,1,-74.000732421875,40.6770133972168,-74.00140380859375,40.677284240722656,N,25,0.0675,3.9988936261038894,3.9630409810131257,9.72
id3022813,1,2016-06-15 18:02:41,2016-06-15 18:03:18,1,-73.55828857421875,40.78122329711913,-73.55828094482422,40.781227111816406,N,37,0.0008,38.56778773203655,38.56850184965541,0.07783783783783783
id0562173,2,2016-03-19 14:27:40,2016-03-19 14:28:13,5,-74.001708984375,40.74096298217773,-74.00082397460938,40.74078750610352,N,33,0.0872,3.14840035103664,3.138585161048278,9.512727272727272
id0733785,1,2016-06-26 02:22:44,2016-06-26 02:39:54,1,-73.95034790039062,40.77642822265625,-73.95035552978516,40.77643203735352,N,1030,0.0008,8.486417208733323,8.48641298417647,0.002796116504854369
id1575871,2,2016-03-19 21:06:54,2016-03-19 21:08:03,1,-74.00234985351561,40.729278564453125,-74.00197601318358,40.7300033569336,N,69,0.0867,1.855725342638688,1.9404234790439845,4.523478260869566
id1865600,1,2016-06-07 08:36:01,2016-06-07 08:46:39,1,-73.95691680908203,40.76840972900391,-73.95691680908203,40.76840972900391,N,638,0.0,7.437940912110156,7.437940912110156,0.0
id3931531,1,2016-01-17 21:28:00,2016-01-17 21:28:12,1,-73.79008483886719,40.64399337768555,-73.7900161743164,40.64396286010742,N,12,0.0057,19.788708514521485,19.795375784065243,1.71
id0406857,2,2016-02-25 22:50:25,2016-02-25 22:53:54,1,-73.96691131591797,40.763530731201165,-73.96691131591797,40.763530731201165,N,209,0.0,6.529826991455152,6.529826991455152,0.0
id1961192,1,2016-06-25 18:11:52,2016-06-25 18:22:22,2,-73.97836303710938,40.7830810546875,-73.97859191894531,40.7831916809082,N,630,0.03,8.14618761917679,8.152448247555322,0.17142857142857143
id1092161,1,2016-04-15 22:35:08,2016-04-16 00:34:21,1,-73.78179168701173,40.644718170166016,-72.71139526367188,41.311519622802734,N,7153,139.09879999999998,20.407204103217516,127.59305787441774,70.00638613169299
id0283445,2,2016-05-07 14:39:44,2016-05-07 14:49:41,1,-73.99371337890625,40.75234222412109,-73.99371337890625,40.75234222412109,N,597,0.0,4.512109165632626,4.512109165632626,0.0
id0417947,2,2016-05-26 16:59:33,2016-05-26 17:04:40,2,-73.8719024658203,40.771881103515625,-73.8719024658203,40.771881103515625,N,307,0.0,13.08918469421744,13.08918469421744,0.0
id0811505,1,2016-03-25 15:17:22,2016-03-25 16:21:44,1,-73.99102783203125,40.74208831787109,-73.99102783203125,40.74208831787109,N,3862,0.0,3.489722148808403,3.489722148808403,0.0
id2567484,1,2016-06-09 13:46:18,2016-06-09 13:46:21,1,-73.77676391601561,40.645301818847656,-73.77676391601561,40.64530563354492,N,3,0.0005,20.77906738332513,20.778914065450596,0.6
id3397745,1,2016-02-13 22:30:52,2016-02-13 22:31:20,1,-73.98844909667967,40.764278411865234,-73.98844909667967,40.76427459716797,N,28,0.0003,5.9057127023751645,5.905302658097076,0.03857142857142857
id3221678,1,2016-02-04 19:43:28,2016-02-04 19:43:40,1,-73.95684051513672,40.777530670166016,-73.95754241943358,40.77767181396485,N,12,0.0593,8.301194409559411,8.285325805869919,17.79
id0410215,2,2016-05-17 23:44:17,2016-05-17 23:50:11,2,-73.81607818603516,40.70193862915039,-73.81607818603516,40.70193862915039,N,354,0.0,16.09482348899982,16.09482348899982,0.0
id0386154,1,2016-04-03 00:35:29,2016-04-03 00:57:29,1,-73.9770278930664,40.72652816772461,-73.97693634033203,40.7266845703125,N,1320,0.0191,2.883774398941272,2.899539293486868,0.05209090909090909
id2630971,1,2016-06-29 10:31:08,2016-06-29 10:31:29,1,-74.00355529785155,40.73355865478516,-74.00399780273438,40.73344039916992,N,21,0.0391,2.3144532209051083,2.298320145623773,6.702857142857143
id3005850,2,2016-01-28 22:31:09,2016-01-28 22:40:39,1,-73.82611083984375,40.6949462890625,-73.82611083984375,40.6949462890625,N,570,0.0,15.331275895697356,15.331275895697356,0.0
id0523805,1,2016-06-15 16:32:40,2016-06-15 16:32:43,1,-73.93612670898438,40.75672149658203,-73.93612670898438,40.75672149658203,N,3,0.0,7.656795583506026,7.656795583506026,0.0
id2681026,2,2016-04-14 00:20:28,2016-04-14 00:31:50,4,-74.01016998291014,40.70368957519531,-74.01016998291014,40.70368957519531,N,682,0.0,1.0713102814337958,1.0713102814337958,0.0
id1436954,2,2016-04-25 13:18:57,2016-04-25 13:26:13,1,-73.96653747558594,40.78409194946289,-73.96653747558594,40.78409194946289,N,436,0.0,8.58980552974283,8.58980552974283,0.0
id2905580,1,2016-02-01 07:10:09,2016-02-01 07:10:35,1,-73.99740600585938,40.75650024414063,-73.99759674072266,40.75637435913086,N,26,0.0073,4.906856613305001,4.890667115497595,1.0107692307692309
id1824340,2,2016-01-21 11:09:05,2016-01-21 11:14:31,2,-73.94839477539062,40.78239440917969,-73.94839477539062,40.78239440917969,N,326,0.0,9.132191088009227,9.132191088009227,0.0
id3093708,2,2016-05-09 00:31:16,2016-05-09 00:33:58,1,-73.97747039794923,40.72600173950195,-73.97840118408203,40.72626876831056,N,162,0.0989,2.821300253221408,2.77030420438774,2.197777777777778
id1148385,2,2016-05-26 07:39:27,2016-05-26 07:39:46,1,-73.9852523803711,40.754348754882805,-73.9852523803711,40.754348754882805,N,19,0.0,4.935593216067023,4.935593216067023,0.0
id2299824,2,2016-05-04 13:54:32,2016-05-04 14:00:21,2,-73.9363784790039,40.74382019042969,-73.9363784790039,40.74382019042969,N,349,0.0,6.816127631598678,6.816127631598678,0.0
id1154921,2,2016-01-29 17:54:30,2016-01-29 18:01:03,5,-73.99177551269531,40.744422912597656,-73.99177551269531,40.744422912597656,N,393,0.0,3.711594741884091,3.711594741884091,0.0
id3674350,2,2016-01-10 00:21:51,2016-01-10 00:32:26,1,-73.98835754394531,40.745960235595696,-73.98835754394531,40.745960235595696,N,635,0.0,3.972578775605237,3.972578775605237,0.0
id2090650,2,2016-05-31 16:16:53,2016-05-31 16:22:40,1,-74.01454162597656,40.872859954833984,-74.01454162597656,40.872859954833984,N,347,0.0,17.789255772197006,17.789255772197006,0.0
id0960620,2,2016-05-04 03:49:35,2016-05-04 03:56:40,1,-73.97637939453125,40.731689453125,-73.97637939453125,40.731689453125,N,425,0.0,3.265419407479736,3.265419407479736,0.0
id2090814,1,2016-05-20 13:38:07,2016-05-20 13:41:42,1,-73.98500061035155,40.73981475830078,-73.98500061035155,40.73981475830078,N,215,0.0,3.4852624462975865,3.4852624462975865,0.0
id0089042,1,2016-04-01 08:57:32,2016-04-01 08:58:37,1,-74.00071716308595,40.75185394287109,-74.00048828125,40.75176239013672,N,65,0.0219,4.3597909456615245,4.351703847484851,1.212923076923077
id0784245,2,2016-04-29 14:49:55,2016-04-29 14:51:28,2,-73.98140716552734,40.762184143066406,-73.98059844970702,40.761966705322266,N,93,0.0712,5.864302099325548,5.866367631167055,2.7561290322580647
id3690487,2,2016-02-13 21:18:57,2016-02-13 21:33:27,2,-73.9864501953125,40.751739501953125,-73.98658752441406,40.75167846679688,N,870,0.0068,4.628810587138334,4.618347751595195,0.02813793103448276
id3979412,1,2016-04-30 04:19:58,2016-04-30 04:20:05,1,-73.9569091796875,40.71358108520508,-73.9569091796875,40.71358108520508,N,7,0.0,4.1490238018716346,4.1490238018716346,0.0
id3330882,2,2016-04-02 08:47:43,2016-04-02 08:50:23,1,-74.07343292236328,40.615421295166016,-74.07343292236328,40.615421295166016,N,160,0.0,12.224974598151276,12.224974598151276,0.0
id1083894,1,2016-04-10 20:21:31,2016-04-10 20:22:39,2,-73.98102569580078,40.781646728515625,-73.98102569580078,40.781646728515625,Y,68,0.0,7.930976518894724,7.930976518894724,0.0
id0073285,1,2016-06-04 03:11:49,2016-06-04 03:12:21,1,-73.98784637451173,40.7794189453125,-73.98781585693358,40.77947998046875,N,32,0.001,7.555172940344127,7.562332833402484,0.1125
id3906533,2,2016-03-20 12:51:32,2016-03-20 13:04:41,5,-73.94792938232422,40.775028228759766,-73.94806671142578,40.77486038208008,N,789,0.0219,8.474011514965625,8.452101987323896,0.09992395437262357
id3223120,1,2016-06-14 16:10:07,2016-06-14 16:10:33,1,-73.97735595703125,40.76454925537109,-73.97735595703125,40.76454925537109,N,26,0.0,6.2352484500574015,6.2352484500574015,0.0
id3956852,2,2016-05-09 16:24:37,2016-05-09 16:36:15,2,-73.97602844238281,40.75543594360352,-73.97602844238281,40.75543594360352,N,698,0.0,5.369072859261391,5.369072859261391,0.0
id0190644,1,2016-06-05 01:21:49,2016-06-05 01:22:24,1,-73.95990753173827,40.8137092590332,-73.95990753173827,40.81370544433594,N,35,0.0004,11.862493202770931,11.8620930643021,0.04114285714285714
id0906124,1,2016-04-17 03:48:27,2016-04-17 03:49:21,1,-73.97782897949219,40.77891540527344,-73.97789001464844,40.77854919433594,N,54,0.0382,7.717936388225591,7.677666117032048,2.5466666666666664
id3733479,2,2016-05-22 03:58:40,2016-05-22 03:59:02,1,-74.3470687866211,40.7085189819336,-74.3470687866211,40.70852279663086,N,22,0.0,28.824908679073427,28.824900873408343,0.0
id3059620,1,2016-01-06 21:53:23,2016-01-06 21:53:58,1,-74.03189086914062,40.72677993774414,-74.03189086914062,40.72677993774414,N,35,0.0,2.6824245503365645,2.6824245503365645,0.0
id1075331,2,2016-06-10 07:09:36,2016-06-10 07:10:22,1,-73.86309814453125,40.76968002319336,-73.86309814453125,40.76968002319336,N,46,0.0,13.62284344264669,13.62284344264669,0.0
id2722067,2,2016-04-08 13:14:35,2016-04-08 13:15:09,5,-73.99518585205078,40.72492599487305,-73.99504852294923,40.724903106689446,N,34,0.0115,1.627303602930794,1.631752731460752,1.2176470588235293
